# This file was automatically generated by https://test.masterlens.org/ and should not be edited by hand. File was created on 2022-11-03.
# "system_name"	 "discovery_date"	 "alternate_name"	 "kind_acronym"	 "discovery_acronym"	 "reference_identifier"	 "ra_hrs"	 "ra_mins"	 "ra_secs"	 "ra_coord"	 "dec_degrees"	 "dec_arcmin"	 "dec_arcsec"	 "dec_coord"	 "lensgrade"	 "number_images"	 "theta_e"	 "theta_e_err"	 "theta_e_quality"	 "z_lens"	 "z_lens_err"	 "z_lens_quality"	 "z_source"	 "z_source_err"	 "z_source_quality"	 "vdisp"	 "vdisp_err"	 "filter_lens"	 "filter_source"	 "fluxes"	 "mag_lens"	 "mag_source"	 "morphology"	 "has_sdss"	 "sdss_link"	 "has_adsabs"	 "adsabs_link"	 "apod_link"	 "vett_status"	 "released_status"	 "hidden_status"	 "vetted"	 "released"	 "hidden"	 "graphic_status"	 "equinox"	 "sdss_ObjID"	 "sdss_specObjID"	 "time_delay0"	 "time_delay1"	 "lens_name"
"J1917-3331"	 ""	 "PLCKG004-19-1156"	 "CLUST-GAL"	 "RELICS"	 "ApJ884(2019)85"	 "19"	 "17"	 "4.5"	 289.26875	 "-33"	 "31"	 "28.5"	 -33.524583	 ""	 0	 NaN	 NaN	 0	 0.54	 NaN	 0	 7.1	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1917-3331"
"J1917-3330"	 ""	 "PLCK G004-19-0222"	 "CLUST-GAL"	 "RELICS"	 "ApJ889(2020)189"	 "19"	 "17"	 "7.72"	 289.282167	 "-33"	 "30"	 "29.49"	 -33.508192	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.8	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1917-3330"
"J1924+4921"	 ""	 "192457+492126"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "19"	 "24"	 "57.49"	 291.239533	 "+49"	 "21"	 "25.98"	 49.357218	 ""	 0	 1.4	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1924+4921"
"J1928+5532"	 ""	 "192808+553219"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "19"	 "28"	 "7.85"	 292.032689	 "+55"	 "32"	 "18.74"	 55.538539	 ""	 0	 1.35	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1928+5532"
"J1928-2931"	 ""	 "J19281700&minus;2931442"	 ""	 "MNELLS"	 "MNRAS494(2020)271"	 "19"	 "28"	 "17.0"	 292.070833	 "-29"	 "31"	 "44.2"	 -29.528944	 ""	 0	 NaN	 NaN	 0	 0.0243	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1928-2931"
"[J193147-263414]"	 ""	 "[J193147-263414]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "47.91"	 292.94963	 "-26"	 "34"	 "14.14"	 -26.570595	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.8347	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263423]"	 ""	 "[J193148-263423]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.11"	 292.950475	 "-26"	 "34"	 "23.87"	 -26.573298	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 4.7448	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263427]"	 ""	 "[J193148-263427]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.28"	 292.951174	 "-26"	 "34"	 "27.99"	 -26.574441	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.339	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263458]"	 ""	 "[J193148-263458]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.48"	 292.95198	 "-26"	 "34"	 "58.09"	 -26.582804	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263434]"	 ""	 "[J193148-263434]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.51"	 292.952105	 "-26"	 "34"	 "34.27"	 -26.576185	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.1784	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263422]"	 ""	 "[J193148-263422]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.67"	 292.952796	 "-26"	 "34"	 "22.11"	 -26.572809	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.339	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263500]"	 ""	 "[J193148-263500]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.72"	 292.952996	 "-26"	 "35"	 "0.86"	 -26.583571	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 4.0005	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263416]"	 ""	 "[J193148-263416]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.76"	 292.953178	 "-26"	 "34"	 "16.81"	 -26.571337	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 4.7448	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193148-263501]"	 ""	 "[J193148-263501]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "48.94"	 292.953935	 "-26"	 "35"	 "1.68"	 -26.583801	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 4.0005	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193149-263501]"	 ""	 "[J193149-263501]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "49.31"	 292.955438	 "-26"	 "35"	 "1.19"	 -26.583663	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 2.7069	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193149-263427]"	 ""	 "[J193149-263427]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "49.35"	 292.955641	 "-26"	 "34"	 "27.02"	 -26.574172	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.1784	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193149-263438]"	 ""	 "[J193149-263438]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "49.47"	 292.95612	 "-26"	 "34"	 "38.93"	 -26.577482	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.1784	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193149-263406]"	 ""	 "[J193149-263406]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "49.88"	 292.957838	 "-26"	 "34"	 "6.88"	 -26.568578	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.8347	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193150-263426]"	 ""	 "[J193150-263426]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "50.0"	 292.958344	 "-26"	 "34"	 "26.68"	 -26.574077	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.0785	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193150-263409]"	 ""	 "[J193150-263409]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "50.57"	 292.960708	 "-26"	 "34"	 "9.09"	 -26.56919	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.8347	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193150-263443]"	 ""	 "[J193150-263443]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "50.58"	 292.960768	 "-26"	 "34"	 "43.09"	 -26.578636	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.0785	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193150-263437]"	 ""	 "[J193150-263437]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "50.91"	 292.962138	 "-26"	 "34"	 "37.12"	 -26.576978	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 5.0785	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193151-263430]"	 ""	 "[J193151-263430]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "51.35"	 292.96396	 "-26"	 "34"	 "30.7"	 -26.575193	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 1.1784	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"[J193151-263455]"	 ""	 "[J193151-263455]"	 "CLUST-GAL"	 ""	 "A&amp;A632A(2019)36"	 "19"	 "31"	 "51.72"	 292.965506	 "-26"	 "34"	 "55.06"	 -26.581962	 "p"	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 4.0005	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 ""
"B1933+503"	 "1998-12-01"	 ""	 "GAL-QSO"	 "CLASS"	 "MNRAS301(1998)315"	 "19"	 "34"	 "30"	 293.625	 "+50"	 "25"	 "23.6"	 +50.42322	 "A"	 10	 0.4	 0.2	 1	 0.755	 0.001	 1	 1.71	 0.01	 1	 326	 8	 "I"	 ""	 NaN	 "20.24"	 ""	 ""	 "0"	 ""	 "1"	 "&amp;amp;object=293.625%2B50.42322"	 ""	 "1"	 "1"	 "0"	 "2014-04-08 12:48:19"	 "2014-04-08 12:48:19"	 "0000-00-00 00:00:00"	 "2"	 "J2000"	 ""	 ""	 NaN	 NaN	 "B1933+503"
"B1938+666"	 "1996-02-01"	 ""	 "GAL-QSO"	 "JVAS"	 "AstronJ111(1996)642"	 "19"	 "38"	 "25.35"	 294.60563	 "+66"	 "48"	 "52.7"	 +66.81464	 "A"	 6	 0.475	 NaN	 0	 0.881	 NaN	 1	 2.059	 NaN	 1	 NaN	 NaN	 "I"	 ""	 NaN	 "21.46"	 ""	 ""	 "0"	 ""	 "1"	 "&amp;amp;object=294.60563%2B66.81464"	 "ap980330"	 "1"	 "1"	 "0"	 "2013-10-28 11:52:21"	 "2013-10-28 10:50:33"	 "0000-00-00 00:00:00"	 "3"	 "J2000"	 ""	 ""	 NaN	 NaN	 "B1938+666"
"J1949+7732"	 ""	 "J1949+7732"	 "GAL-QSO"	 ""	 "MNRAS483(2019)4242"	 ""	 ""	 ""	 297.40117	 ""	 ""	 ""	 77.54416	 ""	 0	 0.8	 0.015	 1	 NaN	 NaN	 0	 1.63	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1949+7732"
"J1952-1117"	 ""	 "195243&minus;111715"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "19"	 "52"	 "43.0"	 298.179179	 "-11"	 "17"	 "14.71"	 -11.28742	 ""	 0	 1.15	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1952-1117"
"J1956-0641"	 ""	 "195629&minus;064134"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "19"	 "56"	 "29.09"	 299.121219	 "-06"	 "41"	 "34.13"	 -6.692813	 ""	 0	 0.8	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J1956-0641"
"PMN J2004-1349"	 "2001-03-01"	 ""	 "GAL-QSO"	 "Serendipitous"	 "AstronJ121(2001)1223"	 "20"	 "04"	 "07"	 301.02917	 "-13"	 "49"	 "30.000"	 -13.825	 "A"	 2	 0.57	 0.02	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 "I"	 "I"	 NaN	 "21.61"	 "21.93"	 ""	 "0"	 ""	 "1"	 "&amp;amp;object=301.02917%2D13.825"	 ""	 "1"	 "1"	 "0"	 "2014-04-16 12:06:58"	 "2014-04-16 12:06:58"	 "0000-00-00 00:00:00"	 "2"	 "J2000"	 ""	 ""	 NaN	 NaN	 "PMN J2004-1349"
"J2005-0301"	 ""	 "200550&minus;030100"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "20"	 "05"	 "49.61"	 301.456704	 "-03"	 "01"	 "0.24"	 -3.016733	 ""	 0	 1.85	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2005-0301"
"J2014-5757"	 ""	 "DESJ2014-5757"	 "GAL-GAL"	 "LinKS"	 "ApJS243(2019)17"	 "20"	 "14"	 "19.38"	 303.58076	 "-57"	 "57"	 "1.48"	 -57.95041	 ""	 0	 NaN	 NaN	 0	 0.76	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2014-5757"
"J2014-5957"	 ""	 "J201425.41&minus;595746.6"	 "GAL-QSO"	 ""	 "MNRAS489(2019)2525"	 "20"	 "14"	 "25.41"	 303.605875	 "-59"	 "57"	 "46.6"	 -59.962944	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2014-5957"
"J2014-3024"	 ""	 "201454150&ndash;302452196"	 "GAL-QSO"	 "Gaia GraL"	 "A&amp;A622A(2019)165"	 "20"	 "14"	 "54.15"	 303.725615	 "-30"	 "24"	 "52.17"	 -30.414491	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2014-3024"
"J2016-6326"	 ""	 ""	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "16"	 "25.94"	 304.108083	 "-63"	 "26"	 "12.73"	 -63.436869	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2016-6326"
"J2017+6204"	 ""	 "201749047+620443509"	 "GAL-QSO"	 "Gaia GraL"	 "A&amp;A622A(2019)165"	 "20"	 "17"	 "49.05"	 304.45436	 "+62"	 "04"	 "43.59"	 62.078774	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2017+6204"
"J2018-0229"	 ""	 "201810&minus;022908"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "20"	 "18"	 "9.64"	 304.540147	 "-02"	 "29"	 "7.84"	 -2.485511	 ""	 0	 0.9	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2018-0229"
"J2019-5156"	 ""	 ""	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "19"	 "13.38"	 304.80575	 "-51"	 "56"	 "17.2"	 -51.938111	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2019-5156"
"MG2016+112"	 "1984-01-01"	 ""	 "GAL-QSO"	 "Serendipitous"	 "Sci223(1984)46"	 "20"	 "19"	 "18"	 304.825	 "+11"	 "27"	 "13.36"	 +11.45371	 "A"	 4	 1.97	 0.01	 1	 1.01	 0.01	 1	 3.27	 0.01	 1	 NaN	 NaN	 "I"	 "I"	 NaN	 "21.95"	 "21.51"	 ""	 "0"	 ""	 "1"	 "&amp;amp;object=304.825%2B11.45371"	 ""	 "1"	 "1"	 "0"	 "2014-04-15 03:32:21"	 "2014-04-15 03:32:21"	 "0000-00-00 00:00:00"	 "2"	 "J2000"	 ""	 ""	 NaN	 NaN	 "MG2016+112"
"J2021-4115"	 ""	 "J2021-4115"	 "GAL-QSO"	 ""	 "MNRAS479(2018)4345"	 "20"	 "21"	 "39.46"	 305.414396	 "-41"	 "15"	 "57.11"	 -41.265865	 ""	 0	 1.25	 0.05	 1	 NaN	 NaN	 0	 1.39	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2021-4115"
"J2023-4407"	 ""	 ""	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "23"	 "17.01"	 305.820875	 "-44"	 "07"	 "10.63"	 -44.119619	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2023-4407"
"J2023-6457"	 ""	 "DESJ2023-6457"	 "GAL-GAL"	 "LinKS"	 "ApJS243(2019)17"	 "20"	 "23"	 "30.74"	 305.878083	 "-64"	 "57"	 "55.03"	 -64.965286	 ""	 0	 NaN	 NaN	 0	 0.51	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2023-6457"
"J2023-2907"	 ""	 "202339&minus;290706"	 "GAL-QSO"	 ""	 "MNRAS486(2019)4987"	 "20"	 "23"	 "38.62"	 305.91091	 "-29"	 "07"	 "5.52"	 -29.1182	 ""	 0	 1.0	 NaN	 2	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2023-2907"
"J2024-4307"	 ""	 ""	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "24"	 "32.02"	 306.133417	 "-43"	 "07"	 "21.43"	 -43.122619	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2024-4307"
"J2025-4204"	 ""	 "DESJ2025-4204"	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "25"	 "18.3"	 306.32627	 "-42"	 "04"	 "56.93"	 -42.08248	 ""	 0	 NaN	 NaN	 0	 0.71	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2025-4204"
"WFI2026-4536"	 "2004-05-01"	 ""	 "GAL-QSO"	 "Serendipitous"	 "AstronJ127(2004)2617"	 "20"	 "26"	 "10.48"	 306.54367	 "-45"	 "36"	 "27"	 -45.6075	 "A"	 4	 0.6517	 0.0007	 1	 NaN	 NaN	 0	 2.23	 0.01	 1	 NaN	 NaN	 ""	 "i"	 NaN	 ""	 "16.18"	 ""	 "0"	 ""	 "1"	 "&amp;amp;object=306.54367%2D45.6075"	 ""	 "1"	 "1"	 "0"	 "2014-04-10 00:43:06"	 "2014-04-10 00:43:06"	 "0000-00-00 00:00:00"	 "6"	 "J2000"	 ""	 ""	 0.09	 6.8	 "WFI2026-4536"
"J2026-4228"	 ""	 "J202649.74&minus;422818.6"	 "GAL-QSO"	 ""	 "MNRAS489(2019)2525"	 "20"	 "26"	 "49.74"	 306.70725	 "-42"	 "28"	 "18.6"	 -42.471833	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2026-4228"
"J2028-4316"	 ""	 ""	 "GAL-GAL"	 ""	 "ApJS243(2019)17"	 "20"	 "28"	 "40.82"	 307.170083	 "-43"	 "16"	 "55.67"	 -43.282131	 ""	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 0	 NaN	 NaN	 ""	 ""	 NaN	 ""	 ""	 ""	 "0"	 ""	 "0"	 ""	 ""	 "0"	 "1"	 "0"	 ""	 ""	 ""	 "0"	 "J2000"	 ""	 ""	 NaN	 NaN	 "J2028-4316"
